reading_id,plant_id,component_id,sensor_id,sensor_type,timestamp,value,unit_of_measure,state_of_charge_pct,state_of_health_pct,charge_discharge_cycles,power_mw,energy_mwh,voltage_v,current_a,temperature_c,quality_flag,alarm_status,ingestion_datetime
BR-0000001033,PLT-0046,BAT-MOD-012,SENS-9766,temperature,2024-12-09T09:16:16,343.284475,C,88.28,91.53,3832,0.114,50.144,641.163,178.190,29.77,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001034,PLT-0010,BAT-MOD-042,SENS-3055,current,2024-12-09T09:56:06,772.449821,A,47.94,91.69,1432,-0.217,11.777,687.243,-315.432,30.37,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001035,PLT-0063,BAT-MOD-005,SENS-7184,current,2024-12-09T09:02:33,26.889767,A,79.34,90.47,152,-0.202,35.333,773.133,-260.821,25.43,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001036,PLT-0094,BAT-MOD-044,SENS-1552,soc,2024-12-09T09:16:46,13.543314,%,38.97,91.88,2412,0.131,72.911,792.365,165.677,44.04,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001037,PLT-0025,BAT-MOD-043,SENS-1738,power,2024-12-09T09:36:31,20.011158,MW,25.65,97.85,4152,0.171,64.201,645.465,264.599,16.87,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001038,PLT-0097,BAT-MOD-049,SENS-1536,soc,2024-12-09T09:31:32,493.787983,%,47.99,93.45,1921,-0.184,93.371,652.588,-281.549,43.06,BAD,FAULT,2025-12-09T14:25:05
BR-0000001039,PLT-0028,BAT-MOD-001,SENS-3078,current,2024-12-09T09:48:41,754.951097,A,92.67,85.38,2173,0.194,31.513,636.360,305.038,42.45,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001040,PLT-0093,BAT-MOD-001,SENS-4568,current,2024-12-09T09:58:39,893.775633,A,89.54,92.83,1171,0.145,49.416,793.027,183.079,38.47,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001041,PLT-0081,BAT-MOD-044,SENS-7512,soh,2024-12-09T09:17:59,758.244497,%,85.74,99.11,1157,-0.214,10.588,791.724,-270.291,15.15,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001042,PLT-0032,BAT-MOD-001,SENS-9809,power,2024-12-09T09:19:44,830.110739,MW,37.65,98.36,1691,0.286,61.107,702.717,406.680,40.34,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001043,PLT-0031,BAT-MOD-030,SENS-3817,power,2024-12-09T09:39:45,540.250602,MW,44.99,98.39,2734,-0.171,71.649,637.371,-267.714,31.75,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001044,PLT-0056,BAT-MOD-008,SENS-7822,temperature,2024-12-09T09:25:17,498.697499,C,25.86,95.33,2413,0.185,59.423,637.174,290.768,16.67,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001045,PLT-0029,BAT-MOD-029,SENS-2748,soc,2024-12-09T09:37:07,484.029395,%,43.72,88.72,3305,0.187,79.541,771.689,242.014,39.64,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001046,PLT-0053,BAT-MOD-046,SENS-3306,power,2024-12-09T09:58:40,278.610905,MW,78.95,87.63,1003,0.148,79.871,601.364,245.721,44.74,BAD,FAULT,2025-12-09T14:25:05
BR-0000001047,PLT-0030,BAT-MOD-033,SENS-3291,soc,2024-12-09T09:30:01,232.854218,%,55.35,88.35,2296,-0.027,42.288,795.970,-33.676,37.54,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001048,PLT-0078,BAT-MOD-019,SENS-6489,voltage,2024-12-09T09:05:36,213.636423,V,86.84,89.66,3221,0.171,24.314,790.378,215.936,37.36,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001049,PLT-0075,BAT-MOD-040,SENS-2561,voltage,2024-12-09T09:16:17,45.941621,V,38.95,86.31,123,0.172,23.394,717.484,240.176,19.33,BAD,WARNING,2025-12-09T14:25:05
BR-0000001050,PLT-0056,BAT-MOD-032,SENS-4823,soc,2024-12-09T09:21:42,704.225314,%,61.91,90.14,2726,0.310,60.618,720.909,429.914,17.18,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001051,PLT-0089,BAT-MOD-001,SENS-6152,current,2024-12-09T09:37:03,110.803717,A,46.26,90.44,3359,0.087,90.330,695.955,124.869,25.79,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001052,PLT-0053,BAT-MOD-008,SENS-1452,current,2024-12-09T09:05:22,186.701893,A,94.16,85.73,1046,0.220,86.355,633.326,348.148,43.00,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001053,PLT-0019,BAT-MOD-043,SENS-5074,soh,2024-12-09T09:48:19,727.105191,%,62.60,87.45,1010,0.081,62.355,771.863,104.449,26.30,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001054,PLT-0061,BAT-MOD-032,SENS-2083,voltage,2024-12-09T09:40:15,367.753578,V,34.26,96.93,573,0.291,43.828,668.724,435.504,35.98,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001055,PLT-0007,BAT-MOD-023,SENS-9201,temperature,2024-12-09T09:07:15,27.496600,C,42.07,87.53,3835,-0.045,37.925,625.172,-72.393,22.90,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001056,PLT-0064,BAT-MOD-010,SENS-8535,current,2024-12-09T09:54:00,846.828455,A,38.38,95.52,109,-0.210,70.642,690.942,-303.277,24.29,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001057,PLT-0052,BAT-MOD-002,SENS-6198,voltage,2024-12-09T09:50:11,159.621738,V,47.74,99.54,4737,-0.242,98.656,611.947,-396.018,15.70,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001058,PLT-0073,BAT-MOD-027,SENS-5680,soh,2024-12-09T09:21:49,713.087974,%,77.57,95.06,704,-0.162,39.311,778.906,-207.576,24.60,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001059,PLT-0004,BAT-MOD-029,SENS-6671,temperature,2024-12-09T09:06:35,913.486176,C,84.26,94.19,3755,0.261,7.423,761.381,342.165,31.61,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001060,PLT-0025,BAT-MOD-001,SENS-2847,soc,2024-12-09T09:02:57,352.132109,%,40.26,95.75,4192,0.316,89.711,744.139,424.155,35.58,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001061,PLT-0093,BAT-MOD-020,SENS-1390,soh,2024-12-09T09:20:13,144.450347,%,36.11,85.09,2040,-0.059,83.811,600.173,-97.769,33.53,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001062,PLT-0059,BAT-MOD-037,SENS-6936,temperature,2024-12-09T09:21:44,493.975480,C,68.32,85.33,314,0.321,59.617,799.724,401.192,25.01,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001063,PLT-0005,BAT-MOD-041,SENS-4856,current,2024-12-09T09:37:47,388.913945,A,63.94,90.63,2912,0.290,40.091,606.133,478.672,29.85,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001064,PLT-0039,BAT-MOD-008,SENS-3542,current,2024-12-09T09:11:58,11.128819,A,85.02,94.82,3470,0.060,43.802,791.722,75.565,30.39,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001065,PLT-0006,BAT-MOD-001,SENS-5637,current,2024-12-09T09:18:23,907.566998,A,37.74,99.80,386,0.119,31.738,703.091,168.728,22.11,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001066,PLT-0057,BAT-MOD-026,SENS-4638,power,2024-12-09T09:35:12,242.637547,MW,79.12,86.12,2151,0.165,44.694,798.476,206.597,31.97,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001067,PLT-0056,BAT-MOD-017,SENS-8286,soh,2024-12-09T09:46:41,838.826830,%,60.85,87.43,330,0.334,40.162,774.156,431.883,24.17,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001068,PLT-0096,BAT-MOD-049,SENS-6783,current,2024-12-09T09:34:22,927.028267,A,33.80,88.82,681,-0.143,97.203,642.772,-222.391,33.31,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001069,PLT-0006,BAT-MOD-011,SENS-2873,power,2024-12-09T09:26:11,17.556530,MW,36.33,97.22,2009,-0.330,58.170,728.389,-452.479,23.66,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001070,PLT-0029,BAT-MOD-008,SENS-1121,power,2024-12-09T09:33:20,197.454728,MW,44.64,90.68,2571,0.043,38.361,747.033,57.729,20.21,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001071,PLT-0003,BAT-MOD-039,SENS-7895,soh,2024-12-09T09:30:51,559.172028,%,25.19,99.83,550,0.317,61.684,766.204,413.270,38.87,BAD,FAULT,2025-12-09T14:25:05
BR-0000001072,PLT-0013,BAT-MOD-025,SENS-3579,soc,2024-12-09T09:52:50,466.601859,%,72.69,97.96,1161,-0.035,78.681,617.533,-56.118,17.41,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001073,PLT-0087,BAT-MOD-044,SENS-6152,voltage,2024-12-09T09:07:36,450.966460,V,54.61,87.88,4315,-0.320,78.892,732.902,-436.466,42.13,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001074,PLT-0031,BAT-MOD-025,SENS-6743,temperature,2024-12-09T09:52:59,610.887102,C,40.54,86.13,606,-0.286,74.769,750.642,-380.608,17.49,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001075,PLT-0070,BAT-MOD-038,SENS-8585,power,2024-12-09T09:42:04,22.014964,MW,67.96,96.24,776,-0.332,53.924,763.007,-435.025,44.69,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001076,PLT-0038,BAT-MOD-019,SENS-9197,current,2024-12-09T09:36:23,207.650483,A,38.75,85.47,4699,-0.219,44.540,794.251,-275.166,32.84,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001077,PLT-0001,BAT-MOD-046,SENS-9340,soc,2024-12-09T09:26:53,953.970714,%,72.34,87.80,1824,0.243,60.668,673.413,361.007,37.76,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001078,PLT-0046,BAT-MOD-003,SENS-6935,temperature,2024-12-09T09:07:52,218.136300,C,45.86,91.57,548,-0.023,1.838,641.510,-36.493,24.58,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001079,PLT-0061,BAT-MOD-014,SENS-5007,soc,2024-12-09T09:00:02,433.972509,%,59.47,87.65,1121,0.065,85.175,678.803,95.989,35.95,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001080,PLT-0041,BAT-MOD-021,SENS-9494,temperature,2024-12-09T09:51:52,445.685039,C,42.72,91.68,2772,-0.208,33.376,784.228,-264.970,36.93,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001081,PLT-0094,BAT-MOD-037,SENS-2525,voltage,2024-12-09T09:44:19,804.208673,V,29.77,93.72,2669,-0.198,70.537,648.380,-305.571,31.45,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001082,PLT-0033,BAT-MOD-016,SENS-8079,current,2024-12-09T09:14:52,462.733378,A,82.86,94.96,4214,0.247,11.203,602.326,409.886,40.58,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000001083,PLT-0044,BAT-MOD-019,SENS-6290,power,2024-12-09T09:37:01,791.763724,MW,21.82,93.29,2879,0.308,48.416,647.675,475.513,17.03,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001084,PLT-0071,BAT-MOD-019,SENS-1914,temperature,2024-12-09T09:18:22,61.105702,C,93.76,99.94,662,-0.091,69.675,675.672,-134.364,30.51,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001085,PLT-0095,BAT-MOD-005,SENS-3436,power,2024-12-09T09:02:08,360.799509,MW,48.37,96.46,3642,-0.229,14.664,716.177,-319.651,19.34,BAD,WARNING,2025-12-09T14:25:05
BR-0000001086,PLT-0055,BAT-MOD-001,SENS-4401,soh,2024-12-09T09:08:23,958.569572,%,39.89,96.91,4732,-0.037,20.999,695.356,-52.554,23.47,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001087,PLT-0012,BAT-MOD-013,SENS-7838,power,2024-12-09T09:16:04,995.840182,MW,28.42,95.37,378,-0.239,17.859,769.423,-310.278,41.05,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000001088,PLT-0069,BAT-MOD-030,SENS-3792,voltage,2024-12-09T09:38:39,783.176332,V,51.01,93.71,2925,0.107,62.542,746.469,143.083,19.63,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000001089,PLT-0062,BAT-MOD-029,SENS-6805,power,2024-12-09T09:51:03,627.201706,MW,50.74,98.82,2306,0.136,16.491,682.406,199.596,42.33,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001090,PLT-0031,BAT-MOD-011,SENS-7567,temperature,2024-12-09T09:52:09,388.617134,C,32.31,97.63,1455,-0.141,57.028,714.831,-197.487,37.73,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001091,PLT-0086,BAT-MOD-012,SENS-5144,power,2024-12-09T09:24:58,0.099163,MW,22.98,94.34,2686,-0.332,86.382,681.028,-488.079,16.23,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001092,PLT-0082,BAT-MOD-040,SENS-7963,current,2024-12-09T09:28:33,200.734622,A,26.04,93.07,2792,0.292,21.117,714.912,408.123,18.86,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001093,PLT-0082,BAT-MOD-012,SENS-1620,voltage,2024-12-09T09:51:12,560.966246,V,34.91,96.63,2100,0.162,27.651,684.284,236.293,29.14,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001094,PLT-0044,BAT-MOD-030,SENS-2733,voltage,2024-12-09T09:08:14,819.883962,V,45.61,98.60,707,0.117,4.379,606.521,192.220,26.98,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001095,PLT-0020,BAT-MOD-006,SENS-4912,power,2024-12-09T09:27:39,208.798915,MW,39.49,99.56,1098,-0.015,61.456,747.528,-20.311,20.37,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001096,PLT-0014,BAT-MOD-026,SENS-7716,temperature,2024-12-09T09:50:34,962.707972,C,37.84,85.56,3970,-0.206,97.474,646.879,-318.864,22.34,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001097,PLT-0038,BAT-MOD-031,SENS-8223,current,2024-12-09T09:53:04,448.709998,A,53.61,88.13,2512,-0.264,63.421,755.096,-349.984,22.88,BAD,FAULT,2025-12-09T14:25:05
BR-0000001098,PLT-0027,BAT-MOD-004,SENS-5437,voltage,2024-12-09T09:20:39,137.289274,V,51.86,85.14,939,-0.053,65.599,662.221,-80.310,22.20,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000001099,PLT-0074,BAT-MOD-017,SENS-6257,soc,2024-12-09T09:57:44,83.958945,%,23.37,97.52,3018,-0.223,29.492,684.237,-325.530,27.39,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001100,PLT-0017,BAT-MOD-037,SENS-6399,voltage,2024-12-09T09:07:35,190.373342,V,28.34,85.18,1937,-0.289,88.051,706.400,-409.672,38.01,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000001101,PLT-0047,BAT-MOD-048,SENS-3565,temperature,2024-12-09T09:59:19,694.433632,C,79.31,87.76,1878,0.244,36.508,701.284,347.529,21.02,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001102,PLT-0002,BAT-MOD-017,SENS-3364,voltage,2024-12-09T09:35:42,835.636236,V,66.77,90.38,197,-0.101,55.473,785.637,-128.999,31.30,BAD,FAULT,2025-12-09T14:25:05
BR-0000001103,PLT-0064,BAT-MOD-023,SENS-8532,power,2024-12-09T09:24:33,331.828430,MW,62.15,91.49,895,-0.054,51.519,767.312,-70.133,19.50,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001104,PLT-0059,BAT-MOD-034,SENS-1741,soc,2024-12-09T09:21:00,237.631473,%,22.25,85.20,2484,-0.086,23.979,776.172,-111.009,39.26,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001105,PLT-0021,BAT-MOD-031,SENS-9905,temperature,2024-12-09T09:45:14,936.757162,C,32.08,85.78,1798,0.040,98.079,678.357,58.526,39.72,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001106,PLT-0010,BAT-MOD-040,SENS-2123,current,2024-12-09T09:25:59,234.249881,A,92.63,89.78,2655,0.014,98.052,661.422,20.745,29.38,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001107,PLT-0082,BAT-MOD-024,SENS-5156,soc,2024-12-09T09:27:56,619.282526,%,24.70,95.27,3469,0.347,59.110,697.750,497.649,26.02,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001108,PLT-0093,BAT-MOD-010,SENS-2543,current,2024-12-09T09:58:09,496.837089,A,41.73,96.92,274,-0.106,81.592,738.053,-143.763,22.79,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001109,PLT-0051,BAT-MOD-017,SENS-4987,power,2024-12-09T09:48:41,255.097501,MW,93.56,93.86,1714,0.175,11.441,784.017,223.128,29.67,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001110,PLT-0018,BAT-MOD-049,SENS-4412,voltage,2024-12-09T09:25:00,269.951458,V,48.36,90.86,2891,0.196,8.769,734.669,266.624,33.19,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000001111,PLT-0022,BAT-MOD-047,SENS-7338,current,2024-12-09T09:07:52,533.904608,A,45.46,92.96,569,-0.308,61.322,619.598,-496.760,31.01,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001112,PLT-0046,BAT-MOD-043,SENS-2744,voltage,2024-12-09T09:34:48,180.664615,V,70.69,90.98,1416,0.043,0.889,777.582,55.382,42.57,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001113,PLT-0008,BAT-MOD-038,SENS-8865,soh,2024-12-09T09:18:36,564.819227,%,42.91,99.63,4218,0.048,50.698,702.093,67.714,30.16,BAD,WARNING,2025-12-09T14:25:05
BR-0000001114,PLT-0051,BAT-MOD-020,SENS-2187,temperature,2024-12-09T09:29:26,941.985288,C,40.10,96.11,2820,-0.265,9.862,702.039,-376.973,26.50,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001115,PLT-0027,BAT-MOD-013,SENS-5570,temperature,2024-12-09T09:07:44,955.025000,C,26.05,99.21,137,-0.323,79.840,672.014,-479.986,22.18,BAD,FAULT,2025-12-09T14:25:05
BR-0000001116,PLT-0037,BAT-MOD-030,SENS-3232,voltage,2024-12-09T09:05:05,471.049379,V,40.66,89.88,4615,0.316,52.479,693.616,455.897,18.00,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001117,PLT-0017,BAT-MOD-043,SENS-2707,soc,2024-12-09T09:35:26,194.779660,%,77.79,85.51,2037,0.214,27.666,733.083,291.913,30.53,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001118,PLT-0040,BAT-MOD-010,SENS-7424,power,2024-12-09T09:02:59,184.087369,MW,86.58,97.77,1429,0.332,55.483,797.725,416.671,22.32,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001119,PLT-0029,BAT-MOD-024,SENS-9085,current,2024-12-09T09:51:02,492.275460,A,33.49,91.03,1346,0.378,9.703,764.083,494.152,35.53,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001120,PLT-0053,BAT-MOD-026,SENS-5948,current,2024-12-09T09:49:35,147.356065,A,28.82,91.37,314,-0.257,28.655,605.384,-423.714,36.24,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001121,PLT-0025,BAT-MOD-014,SENS-7194,current,2024-12-09T09:26:56,439.661943,A,48.81,91.67,3335,-0.224,45.105,658.338,-340.142,18.49,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001122,PLT-0037,BAT-MOD-031,SENS-2475,soh,2024-12-09T09:27:40,990.827490,%,86.67,86.29,2370,0.175,89.484,702.471,248.590,35.05,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001123,PLT-0068,BAT-MOD-028,SENS-9993,current,2024-12-09T09:57:20,31.779886,A,34.64,89.01,4289,0.209,29.127,684.647,305.710,21.78,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001124,PLT-0043,BAT-MOD-006,SENS-2116,voltage,2024-12-09T09:44:28,419.394495,V,51.13,99.05,3968,-0.064,66.747,727.694,-87.954,18.52,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001125,PLT-0056,BAT-MOD-014,SENS-8815,soh,2024-12-09T09:15:21,709.259678,%,34.85,93.58,1069,0.125,16.415,709.817,176.633,42.80,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001126,PLT-0065,BAT-MOD-003,SENS-8281,power,2024-12-09T09:00:44,110.133082,MW,68.89,98.43,1172,0.300,6.997,639.385,468.622,31.96,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001127,PLT-0029,BAT-MOD-004,SENS-7966,current,2024-12-09T09:19:21,322.960096,A,47.23,93.89,1814,0.107,98.544,605.296,176.459,39.78,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000001128,PLT-0005,BAT-MOD-031,SENS-2742,power,2024-12-09T09:52:19,924.731736,MW,93.87,91.52,169,0.258,77.202,635.875,405.738,20.70,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001129,PLT-0051,BAT-MOD-023,SENS-9815,soc,2024-12-09T09:17:18,767.973607,%,71.01,91.34,4151,-0.087,85.863,742.884,-116.962,23.34,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001130,PLT-0076,BAT-MOD-021,SENS-5622,voltage,2024-12-09T09:05:32,393.470814,V,51.17,92.61,4746,0.193,26.275,714.411,270.476,26.53,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001131,PLT-0012,BAT-MOD-004,SENS-8455,voltage,2024-12-09T09:15:04,596.112399,V,50.89,95.42,3011,-0.297,32.854,702.557,-422.515,24.66,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001132,PLT-0081,BAT-MOD-043,SENS-1932,current,2024-12-09T09:06:10,586.618533,A,58.44,94.56,3305,-0.311,83.515,790.937,-392.996,27.97,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001133,PLT-0005,BAT-MOD-021,SENS-2388,temperature,2024-12-09T09:40:04,177.359105,C,36.44,92.58,4790,0.079,40.456,656.020,120.061,16.57,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001134,PLT-0044,BAT-MOD-019,SENS-2175,soc,2024-12-09T09:25:33,296.342062,%,58.89,91.02,2683,0.302,37.491,617.583,488.597,37.41,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001135,PLT-0047,BAT-MOD-050,SENS-7641,current,2024-12-09T09:59:46,70.778371,A,37.00,96.49,4450,0.315,60.434,689.561,456.368,17.76,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001136,PLT-0082,BAT-MOD-023,SENS-2615,temperature,2024-12-09T09:13:21,943.849445,C,75.03,99.22,4426,0.084,72.348,630.922,133.556,43.11,BAD,WARNING,2025-12-09T14:25:05
BR-0000001137,PLT-0059,BAT-MOD-005,SENS-8337,temperature,2024-12-09T09:36:43,6.835320,C,51.79,91.71,2991,0.130,46.011,672.367,193.020,43.45,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001138,PLT-0043,BAT-MOD-019,SENS-8021,temperature,2024-12-09T09:56:34,105.722194,C,67.42,88.22,3310,0.288,56.645,796.223,361.301,29.90,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001139,PLT-0100,BAT-MOD-042,SENS-5973,power,2024-12-09T09:57:10,535.596875,MW,56.85,89.06,1198,-0.059,63.979,742.131,-79.904,24.64,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000001140,PLT-0048,BAT-MOD-024,SENS-9344,voltage,2024-12-09T09:55:50,926.967916,V,41.58,96.76,4048,0.283,41.935,791.962,356.936,30.99,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001141,PLT-0012,BAT-MOD-043,SENS-1779,power,2024-12-09T09:29:48,747.654646,MW,93.68,94.39,1092,0.334,76.139,791.851,422.306,39.79,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001142,PLT-0004,BAT-MOD-023,SENS-1934,soc,2024-12-09T09:16:56,895.813991,%,50.55,91.40,1961,0.123,79.189,601.071,204.907,38.09,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001143,PLT-0017,BAT-MOD-050,SENS-2135,voltage,2024-12-09T09:47:53,145.819734,V,20.66,98.48,2560,0.177,96.812,603.170,292.714,15.57,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001144,PLT-0099,BAT-MOD-037,SENS-4093,soc,2024-12-09T09:52:36,816.451798,%,67.79,89.48,2411,-0.038,23.626,721.527,-52.959,27.17,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001145,PLT-0056,BAT-MOD-024,SENS-4612,current,2024-12-09T09:40:47,57.594281,A,43.67,87.37,1180,0.138,65.611,762.278,180.439,24.45,BAD,WARNING,2025-12-09T14:25:05
BR-0000001146,PLT-0004,BAT-MOD-029,SENS-7770,voltage,2024-12-09T09:01:42,616.351490,V,92.98,92.39,2415,0.033,14.010,701.853,46.866,30.65,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001147,PLT-0072,BAT-MOD-022,SENS-4155,soc,2024-12-09T09:52:17,855.481392,%,31.91,85.54,325,-0.100,39.903,648.899,-153.649,21.86,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001148,PLT-0050,BAT-MOD-028,SENS-6955,soc,2024-12-09T09:48:33,846.428052,%,53.52,88.51,3919,0.335,58.600,798.094,419.153,25.67,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000001149,PLT-0049,BAT-MOD-041,SENS-5036,temperature,2024-12-09T09:57:36,409.801685,C,89.20,93.38,4228,0.149,53.428,728.233,204.347,40.24,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001150,PLT-0051,BAT-MOD-022,SENS-2368,voltage,2024-12-09T09:46:15,526.072229,V,72.11,91.94,2335,-0.058,5.963,605.179,-95.155,19.39,BAD,WARNING,2025-12-09T14:25:05
BR-0000001151,PLT-0013,BAT-MOD-013,SENS-1945,temperature,2024-12-09T09:47:33,551.650598,C,54.12,92.44,1659,0.021,40.856,603.268,35.332,20.46,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000001152,PLT-0023,BAT-MOD-031,SENS-2972,power,2024-12-09T09:16:27,965.251786,MW,66.98,93.06,3051,0.221,58.424,710.179,311.725,21.07,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001153,PLT-0080,BAT-MOD-012,SENS-5975,current,2024-12-09T09:46:13,759.079539,A,77.13,97.86,4743,-0.209,4.734,780.710,-267.966,40.79,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001154,PLT-0007,BAT-MOD-027,SENS-5038,voltage,2024-12-09T09:40:24,957.292560,V,53.10,86.95,3739,-0.153,35.926,792.869,-193.113,36.68,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001155,PLT-0057,BAT-MOD-012,SENS-1503,voltage,2024-12-09T09:41:32,105.350335,V,82.56,95.81,1672,-0.293,35.274,763.379,-383.583,42.20,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001156,PLT-0089,BAT-MOD-001,SENS-4786,current,2024-12-09T09:13:56,450.694820,A,85.36,94.59,4319,0.075,5.061,764.323,97.721,15.15,BAD,NORMAL,2025-12-09T14:25:05
